iter	RMSE
1512	0.7006941178
1513	0.7006071527
1514	0.7005314775
1515	0.7004694341
1516	0.7003886834
1517	0.7003102211
1518	0.7002230888
1519	0.7001537104
1520	0.7000820738
1521	0.7000151295
1522	0.6999328979
1523	0.6998646082
1524	0.6997869388
1525	0.6997064027
1526	0.6996350836
1527	0.6995550331
1528	0.6994769593
1529	0.6993964355
1530	0.6993218003
1531	0.6992521204
1532	0.6991704787
1533	0.6991027049
1534	0.6990217431
1535	0.6989469371
1536	0.6988672088
1537	0.6987898159
1538	0.6987203208
1539	0.6986543138
1540	0.698573839
1541	0.6984849178
1542	0.6984159382
1543	0.6983411187
1544	0.6982561602
1545	0.698166249
1546	0.698094253
1547	0.6980217417
1548	0.6979400921
1549	0.6978729235
1550	0.6978007055
1551	0.6977241604
1552	0.6976472436
1553	0.697587412
1554	0.697521764
1555	0.697447971
1556	0.6973625283
1557	0.6972940318
1558	0.6972231062
1559	0.6971579596
1560	0.697078947
1561	0.6970102586
1562	0.6969373982
1563	0.696863996
1564	0.6967968205
1565	0.6967225809
1566	0.6966518522
1567	0.6965751851
1568	0.6964971842
1569	0.6964290291
1570	0.6963533095
1571	0.696255205
1572	0.6961698384
1573	0.6960934132
1574	0.6960133401
1575	0.6959418859
1576	0.6958609469
1577	0.6957863976
1578	0.6957132464
1579	0.6956439946
1580	0.6955744523
1581	0.6955138906
1582	0.6954357696
1583	0.6953587065
1584	0.6952890366
1585	0.6952175016
1586	0.6951387563
1587	0.6950627121
1588	0.6949825435
1589	0.6949231283
1590	0.694850654
1591	0.6947715681
1592	0.6947072401
1593	0.6946393614
1594	0.6945686477
1595	0.6944791758
1596	0.6944085166
1597	0.6943460074
1598	0.6942650024
1599	0.6942095187
1600	0.6941355343
1601	0.6940610307
1602	0.6939928728
1603	0.6939252457
1604	0.6938406316
1605	0.6937618123
1606	0.6936890095
1607	0.69361638
1608	0.6935384764
1609	0.6934671756
1610	0.6933908081
1611	0.6933114844
1612	0.6932435825
1613	0.6931756645
1614	0.6931074583
1615	0.6930168558
1616	0.6929475366
1617	0.6928765718
1618	0.6928083982
1619	0.6927243765
1620	0.6926460378
1621	0.6925720573
1622	0.692494245
1623	0.6924235113
1624	0.6923593328
1625	0.6923042578
1626	0.6922298905
1627	0.6921565175
1628	0.6920952685
1629	0.6920250086
1630	0.6919603178
1631	0.6918973736
1632	0.6918258871
1633	0.6917515587
1634	0.6916777146
1635	0.6916013221
1636	0.6915356813
1637	0.6914602569
1638	0.6913993916
1639	0.6913389052
1640	0.6912704497
1641	0.6911951271
1642	0.6911296306
1643	0.6910611473
1644	0.6909948471
1645	0.6909264302
1646	0.6908469277
1647	0.6907675085
1648	0.6907030183
1649	0.690640719
1650	0.6905788069
1651	0.6905225295
1652	0.6904665197
1653	0.6903835798
1654	0.6903116608
1655	0.6902444932
1656	0.6901799854
1657	0.6901110798
1658	0.6900380935
1659	0.6899763971
1660	0.6899114319
1661	0.6898430925
1662	0.6897855188
1663	0.6897198678
1664	0.6896461059
1665	0.6895703122
1666	0.6894994228
1667	0.6894360074
1668	0.6893559252
1669	0.6892928784
1670	0.6892179416
1671	0.689147896
1672	0.6890814243
1673	0.6890180164
1674	0.6889402272
1675	0.688881038
1676	0.6888267968
1677	0.6887591237
1678	0.68868393
1679	0.688613041
1680	0.6885453103
1681	0.688469918
1682	0.6884000236
1683	0.6883339126
1684	0.6882827108
1685	0.6882130895
1686	0.688154841
1687	0.6880892728
1688	0.6880232923
1689	0.6879559953
1690	0.6878866438
1691	0.6878136511
1692	0.6877470804
1693	0.6876769142
1694	0.6876031374
1695	0.6875360604
1696	0.6874737345
1697	0.6874033645
1698	0.6873280054
1699	0.6872562572
1700	0.6871865614
1701	0.687134866
1702	0.6870704018
1703	0.6870114291
1704	0.686942131
1705	0.6868744786
1706	0.6868044224
1707	0.6867453994
1708	0.6866786911
1709	0.6866157043
1710	0.6865387503
1711	0.6864658673
1712	0.6863885404
1713	0.6863175268
1714	0.6862531898
1715	0.6861855979
1716	0.6861250356
1717	0.6860659215
1718	0.6859993581
1719	0.685928425
1720	0.6858745402
1721	0.685799348
1722	0.685743495
1723	0.6856928094
1724	0.6856278999
1725	0.6855731166
1726	0.6855119106
1727	0.6854388722
1728	0.6853759663
1729	0.6852996747
1730	0.6852380658
1731	0.6851752749
1732	0.6851229958
1733	0.6850533478
1734	0.6849930257
1735	0.6849314617
1736	0.6848830648
1737	0.6848145515
1738	0.6847532419
1739	0.6846875479
1740	0.6846335668
1741	0.6845591462
1742	0.6845119117
1743	0.6844643756
1744	0.6844123537
1745	0.6843637342
1746	0.6843003168
1747	0.6842353648
1748	0.6841762567
1749	0.6841239154
1750	0.6840610589
1751	0.6840025895
1752	0.6839520185
1753	0.6838764119
1754	0.6838194342
1755	0.6837577143
1756	0.683706128
1757	0.6836365367
1758	0.6835658543
1759	0.6835021735
1760	0.6834389461
1761	0.683370034
1762	0.6833080937
1763	0.6832507376
1764	0.6831918572
1765	0.6831230504
1766	0.683059827
1767	0.6829897366
1768	0.6829248611
1769	0.6828603683
1770	0.6827940701
1771	0.6827284889
1772	0.6826657425
1773	0.6826063643
1774	0.6825400021
1775	0.6824705923
1776	0.6824025212
1777	0.6823377567
1778	0.6822890251
1779	0.6822308047
1780	0.6821665995
1781	0.6821086929
1782	0.6820503446
1783	0.6819866404
1784	0.6819199521
1785	0.6818544992
1786	0.6817925517
1787	0.681729298
1788	0.6816644411
1789	0.681608701
1790	0.6815496663
1791	0.6814917963
1792	0.681437154
1793	0.6813820936
1794	0.6813099026
1795	0.6812486598
1796	0.6811932255
1797	0.6811357492
1798	0.6810763275
1799	0.6810219794
1800	0.6809689257
1801	0.6808990681
1802	0.6808389236
1803	0.6807740251
1804	0.6807023434
1805	0.6806352166
1806	0.6805793389
1807	0.6805264003
1808	0.6804706456
1809	0.6804126751
1810	0.6803534781
1811	0.6802960593
1812	0.6802427
1813	0.6801766766
1814	0.6801268368
1815	0.6800649496
1816	0.6800055578
1817	0.6799367773
1818	0.6798782023
1819	0.6798176028
1820	0.679758948
1821	0.679700427
1822	0.67963985
1823	0.6795751959
1824	0.6795143007
1825	0.6794573055
1826	0.6793958451
1827	0.6793399775
1828	0.6792746595
1829	0.6792142645
1830	0.6791528619
1831	0.6790960329
1832	0.6790490387
1833	0.6789962089
1834	0.6789413436
1835	0.6788859303
1836	0.6788240904
1837	0.6787661359
1838	0.678710937
1839	0.6786510016
1840	0.6785979407
1841	0.6785414668
1842	0.6784792276
1843	0.6784188752
1844	0.6783559532
1845	0.6783090171
1846	0.6782553347
1847	0.6782083199
1848	0.6781601261
1849	0.6780871156
1850	0.6780236724
1851	0.6779652955
1852	0.6779063167
1853	0.6778405415
1854	0.6777901489
1855	0.6777243447
1856	0.6776737033
1857	0.6776240128
1858	0.6775673046
1859	0.6775083176
1860	0.6774490754
1861	0.677390345
1862	0.6773241464
1863	0.6772558792
1864	0.677199393
1865	0.6771339936
1866	0.6770730886
1867	0.6770160321
1868	0.6769624076
1869	0.6769073225
1870	0.6768477012
1871	0.6767859776
1872	0.676735349
1873	0.6766873616
1874	0.6766265011
1875	0.6765718548
1876	0.6765185453
1877	0.67645713
1878	0.6764184587
1879	0.6763623831
1880	0.6763031451
1881	0.676256686
1882	0.6761942358
1883	0.676132045
1884	0.676069525
1885	0.6760230333
1886	0.6759675638
1887	0.6758986234
1888	0.6758408878
1889	0.6757940714
1890	0.675741905
1891	0.6756898579
1892	0.6756318222
1893	0.6755653958
1894	0.6755137482
1895	0.6754578188
1896	0.6754126259
1897	0.6753446083
1898	0.6752921403
1899	0.675235406
1900	0.6751897499
1901	0.6751453848
1902	0.6750932242
1903	0.6750382224
1904	0.6749850252
1905	0.6749460637
1906	0.6749034203
1907	0.6748510781
1908	0.6748063369
1909	0.6747514075
1910	0.6746888524
1911	0.6746296867
1912	0.6745783177
1913	0.6745220513
1914	0.6744640109
1915	0.6743909302
1916	0.6743415519
1917	0.6742795834
1918	0.6742278677
1919	0.6741727553
1920	0.6741160654
1921	0.6740688275
1922	0.6740216686
1923	0.6739667851
1924	0.6739218673
1925	0.6738563812
1926	0.6737979991
1927	0.6737501734
1928	0.6736929349
1929	0.6736319537
1930	0.6735818576
1931	0.6735137376
1932	0.6734511406
1933	0.6733853331
1934	0.673311573
1935	0.6732538379
1936	0.6732007753
1937	0.6731524919
1938	0.6730923976
1939	0.6730364763
1940	0.6729864795
1941	0.6729220795
1942	0.6728841559
1943	0.6728302709
1944	0.6727802961
1945	0.6727342777
1946	0.6726707001
1947	0.672618694
1948	0.6725718536
1949	0.6725159963
1950	0.6724725653
1951	0.6724368529
1952	0.6723802537
1953	0.6723274492
1954	0.6722699422
1955	0.6722159751
1956	0.6721699446
1957	0.6721203048
1958	0.6720743908
1959	0.6720270059
1960	0.6719781096
1961	0.6719269539
1962	0.6718686198
1963	0.6718150263
1964	0.6717554426
1965	0.6716955845
1966	0.6716379115
1967	0.6715829658
1968	0.6715299868
1969	0.671484619
1970	0.6714390438
1971	0.6713861199
1972	0.6713287345
1973	0.6712809051
1974	0.671221369
1975	0.6711645225
1976	0.6711164025
1977	0.671059934
1978	0.6710004252
1979	0.670951585
1980	0.670895291
1981	0.6708448924
1982	0.6707978853
1983	0.6707404759
1984	0.6706879108
1985	0.6706280749
1986	0.6705709481
1987	0.6705127724
1988	0.6704625559
1989	0.6704103869
1990	0.670360337
1991	0.670315596
1992	0.6702515836
1993	0.6701980402
1994	0.6701425241
1995	0.6701050407
1996	0.6700559383
1997	0.6700039431
1998	0.6699445603
1999	0.6698854727
2000	0.6698266672
2001	0.6697811501
2002	0.6697272494
2003	0.669672919
2004	0.6696128554
2005	0.6695523914
2006	0.669493835
2007	0.6694346377
2008	0.6693807049
2009	0.6693144135
2010	0.6692534974
2011	0.6692082717
2012	0.669151619
2013	0.6690998713
2014	0.6690579533
2015	0.6690003222
2016	0.6689469183
2017	0.668904376
2018	0.6688623751
2019	0.6688052446
2020	0.668753318
2021	0.6687006031
2022	0.6686470037
2023	0.6685953289
2024	0.6685454751
2025	0.6684972241
2026	0.6684475428
2027	0.6684012766
2028	0.6683489497
2029	0.6682995651
2030	0.6682540127
2031	0.6682032545
2032	0.6681585576
2033	0.6680989891
2034	0.6680443339
2035	0.6679957613
2036	0.6679491752
2037	0.6678990809
2038	0.6678405586
2039	0.6677876844
2040	0.667743385
2041	0.6676936003
2042	0.6676393986
2043	0.6675808984
2044	0.667537658
2045	0.6674961491
2046	0.6674476214
2047	0.6673913656
2048	0.667343601
2049	0.667295395
2050	0.6672472605
2051	0.6671969849
2052	0.6671589474
2053	0.6671063758
2054	0.6670527955
2055	0.6669972019
2056	0.6669425762
2057	0.6668961163
2058	0.6668528378
2059	0.6668103138
2060	0.6667603459
2061	0.6667061523
2062	0.6666468558
2063	0.6666123424
2064	0.6665535631
2065	0.6664969568
2066	0.6664502482
2067	0.6664080821
2068	0.6663595851
2069	0.6663125402
2070	0.6662727557
2071	0.6662206729
2072	0.666169209
2073	0.6661231776
2074	0.6660788633
2075	0.6660399628
2076	0.6659900402
2077	0.6659476735
2078	0.665909265
2079	0.6658678156
2080	0.6658216366
2081	0.665793121
2082	0.66574931
2083	0.6656983249
2084	0.6656577138
2085	0.6656207467
2086	0.6655809651
2087	0.6655283646
2088	0.6654906048
2089	0.6654451303
2090	0.6653958809
2091	0.6653492149
2092	0.6652962492
2093	0.6652463567
2094	0.6652035513
2095	0.6651541339
2096	0.6650996818
2097	0.6650448685
2098	0.6650004879
2099	0.664953148
2100	0.6649102715
2101	0.6648459978
2102	0.6648012553
2103	0.6647465346
2104	0.6647055368
2105	0.6646458324
2106	0.6645910047
2107	0.6645398556
2108	0.6644898617
2109	0.6644440768
2110	0.6643914166
2111	0.6643531291
2112	0.6643047218
2113	0.6642582014
2114	0.6642072859
2115	0.6641649708
2116	0.6641186415
2117	0.6640692979
2118	0.6640221342
2119	0.6639729402
2120	0.6639244687
2121	0.663868986
2122	0.6638266798
2123	0.6637853581
2124	0.663758411
2125	0.6637070234
2126	0.6636624689
2127	0.6636112306
2128	0.6635549978
2129	0.6635076831
2130	0.6634519674
2131	0.6634092555
2132	0.6633601973
2133	0.6633227977
2134	0.6632740851
2135	0.6632416318
2136	0.6632027121
2137	0.6631659643
2138	0.6631267952
2139	0.6630763962
2140	0.6630360784
2141	0.6629986707
2142	0.662966608
2143	0.6629199444
2144	0.662874888
2145	0.6628230101
2146	0.6627752635
2147	0.6627298212
2148	0.6626733157
2149	0.6626332394
2150	0.6625753131
2151	0.6625237004
2152	0.6624861352
2153	0.662424677
2154	0.6623809715
2155	0.66234346
2156	0.6622859082
2157	0.6622354447
2158	0.6621902358
2159	0.6621308358
2160	0.6620846362
2161	0.6620320797
2162	0.6619782906
2163	0.6619288184
2164	0.6618860883
2165	0.6618386485
2166	0.6617899533
2167	0.6617335845
2168	0.6616850008
2169	0.6616467524
2170	0.6615986113
2171	0.6615569016
2172	0.6615072655
2173	0.6614571442
2174	0.6614098848
2175	0.6613673941
2176	0.6613036139
2177	0.6612518823
2178	0.66119432
2179	0.6611470929
2180	0.6610999455
2181	0.6610586986
2182	0.6610107544
2183	0.660965068
2184	0.6609314674
2185	0.6608799932
2186	0.660828431
2187	0.6607709393
2188	0.6607282827
2189	0.6606697697
2190	0.6606222267
2191	0.660564309
2192	0.660523113
2193	0.6604764033
2194	0.6604376943
2195	0.660401783
2196	0.6603582715
2197	0.6602999782
2198	0.6602628471
2199	0.6602161779
2200	0.6601763415
2201	0.6601365817
2202	0.6600837855
2203	0.660032515
2204	0.6599902738
2205	0.6599365722
2206	0.6598954067
2207	0.6598417431
2208	0.6598098217
2209	0.6597733381
2210	0.6597249785
2211	0.6596762848
2212	0.6596205049
2213	0.6595722404
2214	0.659527304
2215	0.659484746
2216	0.65944155
2217	0.6593963282
2218	0.6593477878
2219	0.6593052168
2220	0.6592656725
2221	0.6592177522
2222	0.6591766317
2223	0.659128328
2224	0.6590827918
2225	0.659034828
2226	0.6589879947
2227	0.6589418691
2228	0.6588987558
2229	0.6588634483
2230	0.6588248387
2231	0.6587899225
2232	0.6587480693
2233	0.6586985982
2234	0.6586562355
2235	0.6586071795
2236	0.6585601022
2237	0.6585108259
2238	0.6584784549
2239	0.6584327329
2240	0.658390387
2241	0.6583570265
2242	0.6583041749
2243	0.6582655893
2244	0.6582155723
2245	0.6581794239
2246	0.6581355795
2247	0.6581085777
2248	0.6580574288
2249	0.658018637
2250	0.6579788207
2251	0.6579345046
2252	0.6578935077
2253	0.6578524498
2254	0.6578178304
2255	0.6577827316
2256	0.6577358484
2257	0.6576905952
2258	0.6576346085
2259	0.6575979218
2260	0.6575577587
2261	0.6575176699
2262	0.6574637876
2263	0.6574238373
2264	0.6573781707
2265	0.6573267588
2266	0.657278496
2267	0.6572340589
2268	0.6571913399
2269	0.6571577641
2270	0.6571165679
2271	0.6570734638
2272	0.657033027
2273	0.6570067211
2274	0.6569617705
2275	0.6569202257
2276	0.6568764988
2277	0.6568314287
2278	0.656788102
2279	0.6567430581
2280	0.6566924168
2281	0.6566563069
2282	0.6566173088
2283	0.6565832064
2284	0.6565458505
2285	0.6565055485
2286	0.6564699508
2287	0.6564251798
2288	0.6563843755
2289	0.6563384927
2290	0.656299686
2291	0.6562675039
2292	0.6562166537
2293	0.6561783658
2294	0.6561311423
2295	0.6560935384
2296	0.6560424271
2297	0.6560011551
2298	0.6559554431
2299	0.6559110287
2300	0.6558714169
2301	0.6558298038
2302	0.6557871538
2303	0.6557401646
2304	0.6556879804
2305	0.65564238
2306	0.6556100875
2307	0.6555790554
2308	0.6555450265
2309	0.6555051566
2310	0.6554688874
2311	0.6554303288
2312	0.6553948052
2313	0.6553438814
2314	0.655309845
2315	0.6552684598
2316	0.6552337519
2317	0.6551957053
2318	0.6551586683
2319	0.6551138142
2320	0.6550708042
2321	0.6550407372
2322	0.6550025367
2323	0.654965269
2324	0.6549169231
2325	0.6548735736
2326	0.654821231
2327	0.6547811096
2328	0.6547396169
2329	0.6546963229
2330	0.6546546482
2331	0.6546156306
2332	0.6545666762
2333	0.6545246336
2334	0.6544820333
2335	0.6544347943
2336	0.6543869494
2337	0.6543457631
2338	0.6542978083
2339	0.6542547628
2340	0.6542167722
2341	0.654171147
2342	0.6541253377
2343	0.6540892238
2344	0.654052512
2345	0.6540052735
2346	0.6539672451
2347	0.6539180518
2348	0.6538814811
2349	0.6538453086
2350	0.653820716
2351	0.6537815248
2352	0.6537350938
2353	0.6536911625
2354	0.6536562182
2355	0.6536203806
2356	0.6535707442
2357	0.6535190151
2358	0.653474137
2359	0.6534378498
2360	0.6534021899
2361	0.6533608959
2362	0.6533134716
2363	0.6532791075
2364	0.6532399654
2365	0.653201604
2366	0.6531593284
2367	0.6531215948
2368	0.6530764392
2369	0.6530366299
2370	0.6530016026
2371	0.6529501058
2372	0.6528964674
2373	0.6528583626
2374	0.652818737
2375	0.6527732032
2376	0.6527352627
2377	0.6526987865
2378	0.652656585
2379	0.6526171174
2380	0.6525777746
2381	0.6525294428
2382	0.6524906836
2383	0.6524578007
2384	0.652414054
2385	0.6523740041
2386	0.6523459211
2387	0.6523069413
2388	0.6522599426
2389	0.6522188548
2390	0.6521853856
2391	0.6521351071
2392	0.6521041156
2393	0.6520633722
2394	0.6520221498
2395	0.651983247
2396	0.6519420878
2397	0.6519036839
2398	0.6518610124
2399	0.6518144474
2400	0.651780652
2401	0.6517421395
2402	0.6516983777
2403	0.6516601365
2404	0.6516264682
2405	0.6515926571
2406	0.6515458973
2407	0.6514988745
2408	0.65145585
2409	0.6514096134
2410	0.6513789142
2411	0.6513447175
2412	0.6513019377
2413	0.6512487429
2414	0.6512115339
2415	0.6511702528
2416	0.6511285138
2417	0.6510837632
2418	0.6510553438
2419	0.6510191303
2420	0.6509700325
2421	0.650932265
2422	0.6508953223
2423	0.6508524745
2424	0.650810301
2425	0.6507718457
2426	0.6507378533
2427	0.6506944961
2428	0.6506532852
2429	0.650619103
2430	0.6505817819
2431	0.6505467406
2432	0.6505062126
2433	0.6504671712
2434	0.6504250814
2435	0.6503811547
2436	0.6503434988
2437	0.650299012
2438	0.6502515732
2439	0.6502108692
2440	0.650166666
2441	0.6501265521
2442	0.6500984822
2443	0.6500551416
2444	0.6500167146
2445	0.6499695149
2446	0.6499288885
2447	0.6498856993
2448	0.6498439974
2449	0.6498014129
2450	0.6497592173
2451	0.6497221222
2452	0.6496936364
2453	0.649663548
2454	0.6496287906
2455	0.6496012975
2456	0.6495725781
2457	0.6495308659
2458	0.6494968869
2459	0.6494479374
2460	0.6494111452
2461	0.6493623245
2462	0.6493287711
2463	0.6492909099
2464	0.6492469534
2465	0.6492110645
2466	0.6491686565
2467	0.6491264384
2468	0.6490893648
2469	0.6490454085
2470	0.649008977
2471	0.648972529
2472	0.648953947
2473	0.6489064385
2474	0.6488548836
2475	0.6488152781
2476	0.648773321
2477	0.6487418722
2478	0.6487083709
2479	0.6486797722
2480	0.6486470907
2481	0.6486238308
2482	0.6485876455
2483	0.6485505684
2484	0.6485086114
2485	0.6484756734
2486	0.6484435226
2487	0.6484156599
2488	0.648387007
2489	0.6483476568
2490	0.6483167296
2491	0.6482734074
2492	0.6482418694
2493	0.6482041822
2494	0.6481627181
2495	0.6481214059
2496	0.6480809833
2497	0.6480340735
2498	0.647997458
2499	0.6479574995
2500	0.6479233785
2501	0.6478873966
2502	0.6478561894
2503	0.6478176192
2504	0.6477822321
2505	0.6477430108
2506	0.647706712
2507	0.6476701141
2508	0.6476401142
2509	0.6476146253
2510	0.6475793583
2511	0.6475507973
2512	0.6475163761
2513	0.6474770062
2514	0.6474321695
2515	0.6474055442
2516	0.6473768015
2517	0.6473507215
2518	0.6473275773
2519	0.647286979
2520	0.6472559127
2521	0.6472173448
2522	0.6471783318
2523	0.6471432409
2524	0.6471040434
2525	0.6470604499
2526	0.6470192715
2527	0.6469716145
2528	0.6469317055
2529	0.6468932861
2530	0.646852198
2531	0.64681091
2532	0.6467752905
2533	0.6467436389
2534	0.6467107025
2535	0.6466769395
2536	0.6466461375
2537	0.6466108014
2538	0.646581345
2539	0.6465306859
2540	0.6464898162
2541	0.6464393608
2542	0.6464147274
2543	0.6463822792
2544	0.6463417361
2545	0.6462995802
2546	0.6462636211
2547	0.6462281379
2548	0.6461958627
2549	0.646158791
2550	0.6461280736
2551	0.6460844682
2552	0.6460555819
2553	0.6460304041
2554	0.6459934544
2555	0.6459662067
2556	0.6459243078
2557	0.6458872905
2558	0.6458566093
2559	0.6458163613
2560	0.6457859709
2561	0.645757743
2562	0.6457180299
2563	0.6456761224
2564	0.6456464464
2565	0.6456142118
2566	0.6455777671
2567	0.6455263744
2568	0.6454894084
2569	0.6454534439
2570	0.6454210071
2571	0.645382799
2572	0.6453519564
2573	0.6453204699
2574	0.6452832698
2575	0.6452516439
2576	0.6452116237
2577	0.6451691628
2578	0.6451376984
2579	0.6451030209
2580	0.6450612776
2581	0.6450337711
2582	0.6450031248
2583	0.644972913
2584	0.6449408313
2585	0.6449069097
2586	0.6448555043
2587	0.6448327862
2588	0.6447959154
2589	0.6447618961
2590	0.6447265477
2591	0.6446956968
2592	0.6446639516
2593	0.644629132
2594	0.6445947711
2595	0.6445684373
2596	0.6445386479
2597	0.6444955172
2598	0.6444573214
2599	0.6444243569
2600	0.6443930397
2601	0.6443594457
2602	0.6443266804
2603	0.6442909594
2604	0.6442619978
2605	0.6442245154
2606	0.6441916101
2607	0.6441576375
2608	0.6441210773
2609	0.6440824343
2610	0.6440448401
2611	0.6440164893
2612	0.6439745986
2613	0.643940722
2614	0.6439025398
2615	0.6438497377
2616	0.6438191012
2617	0.6437888448
2618	0.643759881
2619	0.6437345876
2620	0.6437009076
2621	0.6436646864
2622	0.6436304731
2623	0.6435956138
2624	0.6435649915
2625	0.6435378029
2626	0.6435088218
2627	0.6434752461
2628	0.6434309476
2629	0.6434023191
2630	0.6433760774
2631	0.6433321625
2632	0.643304796
2633	0.643283074
2634	0.6432459642
2635	0.6432207857
2636	0.6431959439
2637	0.6431706063
2638	0.6431324934
2639	0.6430981543
2640	0.6430648104
2641	0.6430300254
2642	0.6429991656
2643	0.64295735
2644	0.6429095561
2645	0.6428808716
2646	0.6428487758
2647	0.6428097485
2648	0.6427713287
2649	0.6427318541
2650	0.6426979829
2651	0.6426661561
2652	0.6426253886
2653	0.6425830619
2654	0.6425436589
2655	0.6425233554
2656	0.6424937006
2657	0.6424616666
2658	0.6424341571
2659	0.6423877746
2660	0.642363871
2661	0.6423215257
2662	0.6422837594
2663	0.6422537884
2664	0.6422222675
2665	0.6421872495
2666	0.6421582712
2667	0.6421257003
2668	0.6420870712
2669	0.6420534993
2670	0.6420244755
2671	0.6419929332
2672	0.6419471539
2673	0.6419056419
2674	0.6418688488
2675	0.641840309
2676	0.6418086101
2677	0.641764493
2678	0.6417316499
2679	0.6417038209
2680	0.6416680765
2681	0.6416380201
2682	0.6415980921
2683	0.6415599277
2684	0.641530251
2685	0.641505016
2686	0.6414715257
2687	0.6414389813
2688	0.6413993089
2689	0.6413716881
2690	0.6413402092
2691	0.6413030724
2692	0.6412755707
2693	0.6412435087
2694	0.6412049821
2695	0.6411712668
2696	0.6411362258
2697	0.6411004189
2698	0.6410712919
2699	0.6410426922
2700	0.6410155528
2701	0.6409870871
2702	0.6409501303
2703	0.6409171444
2704	0.640882574
2705	0.6408496904
2706	0.6408244648
2707	0.6407978668
2708	0.6407608389
2709	0.6407307924
2710	0.6406946731
2711	0.6406620384
2712	0.6406260925
2713	0.6405943237
2714	0.6405534862
2715	0.6405238285
2716	0.6404949209
2717	0.6404662973
2718	0.6404316655
2719	0.6404061666
2720	0.6403737063
2721	0.6403441348
2722	0.6403182533
2723	0.6402899217
2724	0.640254785
2725	0.6402173408
2726	0.6401810339
2727	0.6401501401
2728	0.6401196339
2729	0.6400887254
2730	0.6400548814
2731	0.6400360868
2732	0.6400123117
2733	0.6399803217
2734	0.6399535556
2735	0.6399202187
2736	0.6398926704
2737	0.6398613668
2738	0.6398290985
2739	0.6397929105
2740	0.6397559265
2741	0.6397225925
2742	0.6396975322
2743	0.6396553266
2744	0.6396339614
2745	0.6396016527
2746	0.6395653241
2747	0.6395236906
2748	0.6394924194
2749	0.6394592085
2750	0.6394353197
2751	0.6393993113
2752	0.6393680549
2753	0.6393369797
2754	0.6393030141
2755	0.6392632061
2756	0.6392280439
2757	0.6391901404
2758	0.6391666515
2759	0.6391433872
2760	0.6391221478
2761	0.6390898154
2762	0.639058149
2763	0.6390279309
2764	0.6390044282
2765	0.638962693
2766	0.6389399404
2767	0.6389120671
2768	0.6388815223
2769	0.6388462665
2770	0.6388145683
2771	0.6387843308
2772	0.6387508662
2773	0.6387165719
2774	0.6386860113
2775	0.638664205
2776	0.638646142
2777	0.6386144731
2778	0.6385794543
2779	0.6385522346
2780	0.6385023901
2781	0.6384704768
2782	0.6384412093
2783	0.6384139531
2784	0.6383868126
2785	0.6383482578
2786	0.6383130902
2787	0.6382804978
2788	0.6382507471
2789	0.6382112179
2790	0.6381781659
2791	0.6381474718
2792	0.6381143141
2793	0.638091367
2794	0.6380587691
2795	0.6380336969
2796	0.6379948463
2797	0.6379606398
2798	0.6379326704
2799	0.6379085308
2800	0.6378711921
2801	0.637840749
2802	0.6378111665
2803	0.6377908249
2804	0.6377513488
2805	0.6377228213
2806	0.6377036775
2807	0.6376693324
2808	0.6376436944
2809	0.6376151881
2810	0.6375845986
2811	0.6375536011
2812	0.6375104603
2813	0.6374848242
2814	0.6374551537
2815	0.6374265861
2816	0.6373945173
2817	0.6373621989
2818	0.6373310051
2819	0.6373026196
2820	0.6372673438
2821	0.6372357082
2822	0.6372114362
2823	0.6371965885
2824	0.637169133
2825	0.6371402498
2826	0.6371049013
2827	0.6370752188
2828	0.6370506969
2829	0.637017056
2830	0.6369854645
2831	0.636960776
2832	0.6369408328
2833	0.6369176297
2834	0.6368809044
2835	0.6368447493
2836	0.6368173399
2837	0.6367944431
2838	0.6367646182
2839	0.636733429
2840	0.6367065705
2841	0.6366601211
2842	0.6366401723
2843	0.6366041308
2844	0.6365675061
2845	0.63652808
2846	0.6364977214
2847	0.6364700941
2848	0.6364412623
2849	0.6364008042
2850	0.6363726255
2851	0.6363446759
2852	0.6363104041
2853	0.6362755995
2854	0.636246781
2855	0.6362178322
2856	0.6361856438
2857	0.6361505853
2858	0.6361182593
2859	0.6360869888
2860	0.6360536029
2861	0.6360134638
2862	0.6359836754
2863	0.6359612771
2864	0.6359425826
2865	0.6359125256
2866	0.6358771331
2867	0.6358360618
2868	0.6358136195
2869	0.635791912
2870	0.6357563654
2871	0.6357240792
2872	0.6356863412
2873	0.6356681749
2874	0.6356271361
2875	0.6356026629
2876	0.6355724485
2877	0.6355418857
2878	0.6355118889
2879	0.6354871983
2880	0.635456147
2881	0.6354208608
2882	0.6353893343
2883	0.6353596863
2884	0.6353348462
2885	0.6353063726
2886	0.6352699575
2887	0.6352309228
2888	0.6352008905
2889	0.635181622
2890	0.6351455831
2891	0.6351191728
2892	0.635082677
2893	0.6350642689
2894	0.6350223667
2895	0.6349893954
2896	0.6349605893
2897	0.6349310119
2898	0.6349001947
2899	0.6348734175
2900	0.6348475141
2901	0.6348169175
2902	0.6347922957
2903	0.6347663841
2904	0.6347279244
2905	0.6346977773
2906	0.6346742017
2907	0.6346444614
2908	0.6346061333
2909	0.6345746198
2910	0.6345453018
2911	0.634516506
2912	0.6344901999
2913	0.6344692715
2914	0.6344365935
2915	0.6344045027
2916	0.6343754964
2917	0.6343432155
2918	0.6343180105
2919	0.6342876953
2920	0.63425914
2921	0.6342322595
2922	0.6341989764
2923	0.6341798568
2924	0.6341483376
2925	0.634114343
2926	0.6340794996
